COD_PRODUTO	DESCRICAO	REFERENCIA	NOME_FORNECEDOR_REGULAR	EAN_PRODUTO_UNITARIO
5069645	FP CADEIRA REFEICAO	B7275	MATTEL DO BRASIL LTDA	27084054521
761559	FP MOBILE URSOS FOFINHOS	C0108	MATTEL DO BRASIL LTDA	27084080919
761060	FP MORD PEIXINHO	C1509	MATTEL DO BRASIL LTDA	27084091274
761087	MORD PIU PUI	C1511	MATTEL DO BRASIL LTDA	27084091298
5074559	FP HIPOPOTAMO PAB	C5843	MATTEL DO BRASIL LTDA	27084126884
5019498	FL-PBK FP GEO PISTAS ELEVADAS	C6448	MATTEL DO BRASIL LTDA	27084132595
761486	BOOSTER INFANTIL	G5920	MATTEL DO BRASIL LTDA	27084171976
761389	FP BOLINHAS MAGICAS	G6168	MATTEL DO BRASIL LTDA	27084174601
761109	FP MORDEDORES MUSICAIS	G6674	MATTEL DO BRASIL LTDA	27084178814
762717	FP ARGOLA FUNDO DO MAR	G6677	MATTEL DO BRASIL LTDA	27084178845
5057969	SORTIMENTO MORDEDORES III	FHV83	MATTEL DO BRASIL LTDA	27084178852
761222	FP CHOCALHO OCEANO DIVERTIDOS	G6680	MATTEL DO BRASIL LTDA	27084178876
761370	BOLINHAS DESCOBERTA	G9474	MATTEL DO BRASIL LTDA	27084198461
760838	FP TELEFONE APREND BRINCAR	H3312	MATTEL DO BRASIL LTDA	27084229660
761400	INSETOS DIVERTIDOS	H8093	MATTEL DO BRASIL LTDA	27084266399
760927	GINASIO DE ATIV 3X1	H8096	MATTEL DO BRASIL LTDA	27084266429
760781	CADEIRINHA MUSICAL	H8998	MATTEL DO BRASIL LTDA	27084275308
764418	FP MEU 1 CACHORRINHO	H9447	MATTEL DO BRASIL LTDA	27084279276
760870	BICHINHOS DIVERTIDOS	J9691	MATTEL DO BRASIL LTDA	27084279306
761044	MORD BOLINHAS	H9451	MATTEL DO BRASIL LTDA	27084279313
5104805	FP OURICO ESTIMULOS DIVERTIDOS	H9809	MATTEL DO BRASIL LTDA	27084282863
763101	JARDIM DE ATIVIDADES	J2036	MATTEL DO BRASIL LTDA	27084303117
761990	FP CENTOPEIA	J4507	MATTEL DO BRASIL LTDA	27084323238
762059	FP BG CAD SENSORIAL DIV	J6987	MATTEL DO BRASIL LTDA	27084343212
5021302	FL-PBK FP IMX FIGS FORTE SORT	J7959	MATTEL DO BRASIL LTDA	27084351613
760773	L&L CACHORRINHO APREND/BRINC	K0196	MATTEL DO BRASIL LTDA	27084371215
760889	FP CACHOEIRA FLORESTA	K3800	MATTEL DO BRASIL LTDA	27084407006
760676	FP PI BB PIANO XILOF 2	K6081	MATTEL DO BRASIL LTDA	27084427516
760633	LANTERNA DE ANIMAIS	K6129	MATTEL DO BRASIL LTDA	27084427967
763055	TORRE POTINHOS	K7166	MATTEL DO BRASIL LTDA	27084436747
763063	FP BALDE PRIMEIROS BLOCOS	K7167	MATTEL DO BRASIL LTDA	27084436754
760714	(E) BONGO 2 EM 1	K8845	MATTEL DO BRASIL LTDA	27084450651
760960	FP MACACO BRINCALHAO	L0513	MATTEL DO BRASIL LTDA	27084462388
761508	CADEIRAO FLORESTA ENC	L0541	MATTEL DO BRASIL LTDA	27084462678
762520	GINASIO ATIV FLORESTA	L1664	MATTEL DO BRASIL LTDA	27084471625
760862	FP ARVORE FLORESTA ENCANT	L2175	MATTEL DO BRASIL LTDA	27084476378
760692	FP ANDADOR LEAOZINHO	L4511	MATTEL DO BRASIL LTDA	27084497687
760455	MERCADO EDUCATIVO	L4880	MATTEL DO BRASIL LTDA	27084500882
5023676	FL-PBK FP GEO SUPER VEIC ILUM	L6373	MATTEL DO BRASIL LTDA	27084515817
760064	BKY CANTE BACKYARDIGANS	L6831	MATTEL DO BRASIL LTDA	27084520392
760552	FP GINASIO AMIGOS MUSICAIS	L7347	MATTEL DO BRASIL LTDA	27084525397
760706	BASQUETE MUSICAL	L8412	MATTEL DO BRASIL LTDA	27084535389
761770	FP ONEMAN BAND LAAM	L8459	MATTEL DO BRASIL LTDA	27084535846
5022341	FL-PBK FP LP ZOO COM SONS	L9503	MATTEL DO BRASIL LTDA	27084546163
761524	CADEIRINHA DIVERTIDA	M0323	MATTEL DO BRASIL LTDA	27084551778
5075367	FP CADEIRINHA AMIG FLORESTA	M3176	MATTEL DO BRASIL LTDA	27084576146
760820	L&L POTINHO DAS FORMAS	M3575	MATTEL DO BRASIL LTDA	27084578546
761010	FP MOBILE FAZENDINHA	M4042	MATTEL DO BRASIL LTDA	27084582413
763381	AMIGUINHOS DO BANHO	M4047	MATTEL DO BRASIL LTDA	27084582475
762563	FP VEICULO ANIMADO SORTIDO	M5661	MATTEL DO BRASIL LTDA	27084595772
762369	MORD BORBOLETA	M6392	MATTEL DO BRASIL LTDA	27084602746
761516	CAD HORA DO SONINHO	M7344	MATTEL DO BRASIL LTDA	27084609387
761478	CADEIRINHA DE BALANCO	M7930	MATTEL DO BRASIL LTDA	27084613490
762130	FP MEU PRIM CARRO DE BEBE	M9523	MATTEL DO BRASIL LTDA	27084626568
5112074	FP MEUS PRIMEIROS AMIGUINHOS	N0662	MATTEL DO BRASIL LTDA	27084638981
5021931	FL-PBK IMX AVENTURA BASICO SO	N2158	MATTEL DO BRASIL LTDA	27084652291
760978	FP MACAQUINHO DE PASSEIO	N2541	MATTEL DO BRASIL LTDA	27084655100
762237	FP ALCA DE ATIVIDADES	N2862	MATTEL DO BRASIL LTDA	27084657968
762261	CHOCALHO SAPINHO	N2863	MATTEL DO BRASIL LTDA	27084657975
762415	CHOCALHO TARTURAGA	N2866	MATTEL DO BRASIL LTDA	27084658002
760803	FP NOVA MESA BILINGUE	N3161	MATTEL DO BRASIL LTDA	27084660722
5019507	FL-PBK FP GBG SELVA ANIMADA	N3192	MATTEL DO BRASIL LTDA	27084660920
762539	MONTANHA URSO POLAR	N3193	MATTEL DO BRASIL LTDA	27084660937
762156	BKY GUITARRA	N4045	MATTEL DO BRASIL LTDA	27084669008
762172	BKY CIRCO	N4046	MATTEL DO BRASIL LTDA	27084669015
762385	FP LANTERNA ANIMAIS TIGRE	N5971	MATTEL DO BRASIL LTDA	27084684254
5019513	FL-PBK BY DIVERSAO COL BARNEY	N6465	MATTEL DO BRASIL LTDA	27084689396
763080	LEITEIRA DIVERTIDA	N7120	MATTEL DO BRASIL LTDA	27084695908
5100695	FP PIRAMIDE DE ARGOLAS	N8248	MATTEL DO BRASIL LTDA	27084705478
762253	CHOCALHO BALEIA	N8848	MATTEL DO BRASIL LTDA	27084710472
762466	FP MOBILE PROJETOR	N8849	MATTEL DO BRASIL LTDA	27084710489
763047	GINASIO MEUS BICHINHOS	N8850	MATTEL DO BRASIL LTDA	27084710496
763004	TRONINHO SAPINHO	N8939	MATTEL DO BRASIL LTDA	27084711387
763012	BG TRONINHO TOILETTE	N8940	MATTEL DO BRASIL LTDA	27084711394
763373	AMIGUINHOS BANHO	N9275	MATTEL DO BRASIL LTDA	27084713084
5021933	FL-PBK FP NT ARGOLAS POOH	N9424	COPAG DA AMAZONIA SA	27084714265
762571	CHOCALHO POOH	N6968	MATTEL DO BRASIL LTDA	27084714371
762334	CHAVEIRO MUSICAL	P0119	MATTEL DO BRASIL LTDA	27084719079
762202	ONIBUS SURPRESA	P2738	MATTEL DO BRASIL LTDA	27084730227
762440	CAIXA DO CORREIO	P5313	MATTEL DO BRASIL LTDA	27084747003
762547	FP LL CD PLAYER APRENDER E BRINCAR	P5314	MATTEL DO BRASIL LTDA	27084747010
762628	FP LIVRO APR BRINCAR	P5318	MATTEL DO BRASIL LTDA	27084747072
762873	GINASIO OCEANO	P5331	MATTEL DO BRASIL LTDA	27084747201
762610	GINASIO PLANETA MUSICAL	P5333	MATTEL DO BRASIL LTDA	27084747225
762814	FP VILA DE BLOCOS DIVERT	P6235	MATTEL DO BRASIL LTDA	27084755299
762636	CHOCALHO GORILA	P6949	MATTEL DO BRASIL LTDA	27084760965
762644	CHOCALHO CROCODILO	P6955	MATTEL DO BRASIL LTDA	27084761108
762679	CHOCALHO PEIXINHO	P6957	MATTEL DO BRASIL LTDA	27084761122
762733	TREM BLOCOS DIVERTIDOS	P7528	MATTEL DO BRASIL LTDA	27084766615
762652	CHOCALHO ARTICULADO SORT	P7867	MATTEL DO BRASIL LTDA	27084769494
762504	BN CELULAR BARNEY	P8089	MATTEL DO BRASIL LTDA	27084771541
762768	(E) FP MARTELA LEAOZINHO	P8792	MATTEL DO BRASIL LTDA	27084778151
762792	BALDE COM BLOCOS DIVERT	P8793	MATTEL DO BRASIL LTDA	27084778168
762920	FP INSTRMUENTO MUSICAL	P9129	MATTEL DO BRASIL LTDA	27084781762
762776	FP BLOCOS DIVERTIDOS SORT	P9780	MATTEL DO BRASIL LTDA	27084788112
762784	FP VEICULO BLOCOS DIVERT	P9783	MATTEL DO BRASIL LTDA	27084788143
762016	MMCH CASA DO MICKEY	P9997	MATTEL DO BRASIL LTDA	27084790160
763128	FP VOLANTE APREND/BRINCAR	R0002	MATTEL DO BRASIL LTDA	27084790214
762938	BN CELULAR DO BARNEY	R0130	MATTEL DO BRASIL LTDA	27084791440
5000981	MMCH GARAGEM DO MICKEY	P9998	MATTEL DO BRASIL LTDA	27084795738
763020	CHOCALHO BASTAO	R1610	MATTEL DO BRASIL LTDA	27084800364
762954	PRANCHETA DE ATIVIDADES	R2235	MATTEL DO BRASIL LTDA	27084805543
762962	CALCULADORA	R2236	MATTEL DO BRASIL LTDA	27084805550
762970	CAIXA REGISTRADORA	R2237	MATTEL DO BRASIL LTDA	27084805567
762989	LAPTOP INFANTIL	R2238	MATTEL DO BRASIL LTDA	27084805574
762997	FP BG BOOSTER LEAOZINHO	R4742	MATTEL DO BRASIL LTDA	27084824643
764400	FP NBT CAVALO MARINHO MUSICAL	T4967	MATTEL DO BRASIL LTDA	27084829037
763462	CENARIO PORTATIL LP	R6933	MATTEL DO BRASIL LTDA	27084842203
764426	FP XILOFONE CLASSICO	R7132	MATTEL DO BRASIL LTDA	27084843668
763802	FP MORD URSINHOS AMOROSOS	R7137	MATTEL DO BRASIL LTDA	27084843750
763039	FP NBT MINI MOB URSINHO ROSA	R7138	MATTEL DO BRASIL LTDA	27084843767
763098	FP SONS DIVERTIDOS	R7139	MATTEL DO BRASIL LTDA	27084843781
763250	CAMERA DIGITAL DIVERT	R7314	MATTEL DO BRASIL LTDA	27084845471
763110	FP MESA DE ATIVIDADES	R7871	MATTEL DO BRASIL LTDA	27084847048
763586	TF MINI VEICULO THOMAS	T0929	MATTEL DO BRASIL LTDA	27084853285
763594	TF VEICULO MEDIO THOMAS	R8854	MATTEL DO BRASIL LTDA	27084853346
762040	MMCH CAMPING MICKEY	R9041	MATTEL DO BRASIL LTDA	27084855241
762067	MMCH MINI PLAYSET	R9057	MATTEL DO BRASIL LTDA	27084855425
763640	TF GUINDASTE THOMAS	R9112	MATTEL DO BRASIL LTDA	27084856019
763659	TF ESTACAO THOMAS	R9113	MATTEL DO BRASIL LTDA	27084856026
763861	T&M MINI LOCOMOTIVA	T0951	MATTEL DO BRASIL LTDA	27084856811
5017994	T&F TM SORT LOCOMO GRANDE CORE	BMK78	MATTEL DO BRASIL LTDA	27084857047
763870	TF LOCOMOTIVA GDE TRACK	T3030	MATTEL DO BRASIL LTDA	27084857085
760919	SUPER VEICULOS	T2558	MATTEL DO BRASIL LTDA	27084859447
763624	TF PACK 3 EM 1 THOMAS	R9466	MATTEL DO BRASIL LTDA	27084859485
763918	TF FERROVIA AVENT TRACK	V6752	MATTEL DO BRASIL LTDA	27084859652
763837	TF DIA THOMAS TRACK	R9488	MATTEL DO BRASIL LTDA	27084859683
763845	T&F FERROVIA THOMAS	R9489	MATTEL DO BRASIL LTDA	27084859706
764477	TF FERROVIA PORT MONT	R9492	MATTEL DO BRASIL LTDA	27084859720
763667	T&M LOCOMOTIVA THOMAS	R9493	MATTEL DO BRASIL LTDA	27084859744
763616	TF VAGOES THOMAS	R8850	MATTEL DO BRASIL LTDA	27084860931
763608	TF SUPER VEIC THOMAS	R8852	MATTEL DO BRASIL LTDA	27084860979
763632	TF PLAYSET PORT THOMAS	R9111	MATTEL DO BRASIL LTDA	27084860993
763810	T&F ESTACAO KNAPFORD	R9622	MATTEL DO BRASIL LTDA	27084861013
764175	T&F FER PERCY&HAROLD	R9633	MATTEL DO BRASIL LTDA	27084861129
763225	NBT MINI MOBILE BICHINHOS	R9681	MATTEL DO BRASIL LTDA	27084861631
763330	ESTACAO DE TRABALHO	R9687	MATTEL DO BRASIL LTDA	27084861693
763241	L&L CUCO APRENDER E BRINCAR	R9689	MATTEL DO BRASIL LTDA	27084861716
763233	FP CAMERA APR BRINCAR	R9691	MATTEL DO BRASIL LTDA	27084861730
5021527	FP KIT MAGICO HORA DO CHA	R9699	MATTEL DO BRASIL LTDA	27084861815
764469	ACAMPAMENTO DO MICKEY	R9744	MATTEL DO BRASIL LTDA	27084862263
763853	T&F TRECHOS DE PISTAS	T0209	MATTEL DO BRASIL LTDA	27084865059
764205	FP TF S.TRECHOS TRACK	V8337	MATTEL DO BRASIL LTDA	27084869545
761826	T&F APITO DIVERTIDO	T1467	MATTEL DO BRASIL LTDA	27084874457
763276	BALANCO MEUS BICHINHOS	T2066	MATTEL DO BRASIL LTDA	27084879698
763357	JMUPEROO MEUS BICHINHOS	T2803	MATTEL DO BRASIL LTDA	27084888102
761818	T&F LOCOMOTIVA AP/ANDE	T1468	MATTEL DO BRASIL LTDA	27084888249
761834	T&F LANTERNA	T3025	MATTEL DO BRASIL LTDA	27084890693
762083	MMCH VEIC+FIG MICKEY	T6291	MATTEL DO BRASIL LTDA	27084892345
760528	FP CAD CONJUNTO 4X1	T3646	MATTEL DO BRASIL LTDA	27084896664
763675	CROCODILO BLOCOS DIVERT	T4336	MATTEL DO BRASIL LTDA	27084903607
762024	FP BONGO FUNDO DO MAR	T4472	MATTEL DO BRASIL LTDA	27084904574
760048	PISTA GIRATORIA DIVERT	T5123	MATTEL DO BRASIL LTDA	27084911244
763519	FILMADORA INFANTIL	T5153	MATTEL DO BRASIL LTDA	27084911541
763888	FP TOCADOR MUSICA C MICROF	T5267	MATTEL DO BRASIL LTDA	27084912692
760137	CAMINHAO DIVERTIDO	T5772	MATTEL DO BRASIL LTDA	27084918076
760188	PISTA ZIG-ZAG DIVERTIDA	T5773	MATTEL DO BRASIL LTDA	27084918083
763713	ARCO LEAO DE ATIVIDADES	T6036	MATTEL DO BRASIL LTDA	27084920666
763683	COZINHA APREND/BRINCAR	T6046	MATTEL DO BRASIL LTDA	27084920765
762032	MMCH 2 PACK VEIC MICKEY	R6830	MATTEL DO BRASIL LTDA	27084926767
761443	FP MORD AMIGOS SELVAGENS	T7166	MATTEL DO BRASIL LTDA	27084926903
760323	FP CARRINHOS DIVERTIDOS	T7178	MATTEL DO BRASIL LTDA	27084927030
763799	FP JACARE COM ARGOLAS	T8380	MATTEL DO BRASIL LTDA	27084936933
763829	T&M VAGOES TRACKMASTE	R9243	MATTEL DO BRASIL LTDA	27084940343
763780	FP RINOCERONTE DE ATIV	T9238	MATTEL DO BRASIL LTDA	27084941890
763527	FP ESTUDIO DE PINTURA	T9461	MATTEL DO BRASIL LTDA	27084943160
763900	TF ESTACAO TRACKMASTER	V1578	MATTEL DO BRASIL LTDA	27084954548
760447	CAMERA DIG DIVERTIDA	V2750	MATTEL DO BRASIL LTDA	27084963540
761257	FP APOIADOR BANDA MUSICAL	V3254	MATTEL DO BRASIL LTDA	27084968408
5025778	MMB MINNIE PRINCESA	V4137	MATTEL DO BRASIL LTDA	27084974980
762091	MMB PET SHOP MINNIE	V4155	MATTEL DO BRASIL LTDA	27084975161
764280	MMB CASA MINNIE	V4156	MATTEL DO BRASIL LTDA	27084975178
5002251	NBT GINASIO DOS ANIMAIS	V4435	MATTEL DO BRASIL LTDA	27084977448
760951	FP BOOSTER TARTARUGA	V4559	MATTEL DO BRASIL LTDA	27084978407
761192	MARTELO C/SOM DIVERTIDO	V5640	MATTEL DO BRASIL LTDA	27084984255
760749	PIANO BLOCOS DIVERTIDOS	V6940	MATTEL DO BRASIL LTDA	27084994087
760617	CHOCALHO MARTELO	V6960	MATTEL DO BRASIL LTDA	27084994308
760587	CHOCALHO SERRA C/ ESPELHO	V6961	MATTEL DO BRASIL LTDA	27084994315
761117	FERRAMENTAS DIVERTIDAS	V6965	MATTEL DO BRASIL LTDA	27084994360
760722	FP VEICULO PUXA E TREME	V6991	MATTEL DO BRASIL LTDA	27084994643
761460	FP LAP TOP APREND/BRINC	V7010	MATTEL DO BRASIL LTDA	27084994834
5018791	FL-PBK MINHA 1 BONECA 28 CM	21110	NEW TOYS COMERCIO, DISTRIBUICAO E I	28886211105
5018914	FL-PBK COTOONS CASA DIA NOIT	211023	GULLIVER MANUFATURA DE BRINQUEDOS E	3032162110232
5018915	FL-PBK COTTONS BARCO PESC	211123	GULLIVER MANUFATURA DE BRINQUEDOS E	3032162111239
5023646	FL-PBK COTOONS- ABAJUR LUA	315604	GULLIVER MANUFATURA DE BRINQUEDOS E	3032163156048
5058873	(E) JUMPER PARA PORTA PATO	E60411651	GIROTONDO COML IMPORTADORA E E	32884185207
5139473	MINHA BONECA AMANDINE 25CM	K200004	MAPED DO BRASIL LTDA.	3666502000046
5137981	MINHA BONECA AMANDINE 32 CM	K200005	MAPED DO BRASIL LTDA.	3666502000053
5137755	MINHA PRIMEIRA BONECA NAOMIE 25 CM	K200008	MAPED DO BRASIL LTDA.	3666502000084
5137756	MINHA BONECA NAOMIE 32 CM	K200009	MAPED DO BRASIL LTDA.	3666502000091
5138755	NANINHA COELHINHO LILAS	K218002	MAPED DO BRASIL LTDA.	3666502180021
5138309	NANINHA COELHINHO AZUL	K218003	MAPED DO BRASIL LTDA.	3666502180038
5137758	KIT KALOO TERRACOTA	K218012	MAPED DO BRASIL LTDA.	3666502180120
5137759	MEU PRIMEIRO KIT KALOO CREME	K218013	MAPED DO BRASIL LTDA.	3666502180137
5138432	JOGO APRENDENDO OS NUMEROS	J08042	MAPED DO BRASIL LTDA.	3700217380427
5019302	FL-PBK BRINQ CADEIRAO LUZES	SS80058	GIROTONDO COML IMPORTADORA E E	37977800586
272043	ABC CENARIO FAZENDA	104019608	GULLIVER MANUFATURA DE BRINQUEDOS E	4006592496081
271799	ABC LOCOMOTIVA	104019609	GULLIVER MANUFATURA DE BRINQUEDOS E	4006592496098
271802	ABC GUINDASTE DE CONSTR	104019610	GULLIVER MANUFATURA DE BRINQUEDOS E	4006592496104
272051	ABC PISTA	104019673	GULLIVER MANUFATURA DE BRINQUEDOS E	4006592496739
279978	SHEL BOLA SOL 7 SONS	93177	GULLIVER MANUFATURA DE BRINQUEDOS E	422299931771
279994	SHEL MONSTRINHOS SORT	94445	GULLIVER MANUFATURA DE BRINQUEDOS E	422299944450
272299	SHEL VOLANTE MACIO MUS	4002	GULLIVER MANUFATURA DE BRINQUEDOS E	42299040022
279161	SHEL CARRO CORRIDA BONB	58123	GULLIVER MANUFATURA DE BRINQUEDOS E	42299581235
279676	SHEL AMIG SALTITANTES D	72194	GULLIVER MANUFATURA DE BRINQUEDOS E	42299721945
279684	SHEL DINO CAIXA SURPRE	72195	GULLIVER MANUFATURA DE BRINQUEDOS E	42299721952
279692	SHEL XILOFONE DINO BATE	72196	GULLIVER MANUFATURA DE BRINQUEDOS E	42299721969
279706	SHEL CELEIRO XILOFONE M	81011	GULLIVER MANUFATURA DE BRINQUEDOS E	42299810113
272400	SHEL CARRO GIRADOR	82195	GULLIVER MANUFATURA DE BRINQUEDOS E	42299821959
272647	SHEL PISTA CAI BARRIL	82197	GULLIVER MANUFATURA DE BRINQUEDOS E	42299821973
272701	SHEL CAR CORRIDA AP CO	82198	GULLIVER MANUFATURA DE BRINQUEDOS E	42299821980
272060	SHEL CARRO CORRIDA	82496	GULLIVER MANUFATURA DE BRINQUEDOS E	42299824967
272787	SHEL AMIGO COM LIVRO	94113	GULLIVER MANUFATURA DE BRINQUEDOS E	42299941138
270989	SHEL MUSICAL GROOVE	94450	GULLIVER MANUFATURA DE BRINQUEDOS E	42299944504
270016	SHEL BINOCULO DIVERTIDO	98567	GULLIVER MANUFATURA DE BRINQUEDOS E	42299985675
271365	SHEL JG APERTA E GIRA	98570	GULLIVER MANUFATURA DE BRINQUEDOS E	42299985705
270040	SHEL MIST DE CIMENTO	58122	GULLIVER MANUFATURA DE BRINQUEDOS E	42299987556
270075	CAR SHEL CARRO DE CORRI	98756	GULLIVER MANUFATURA DE BRINQUEDOS E	42299987563
270130	CAR SHEL TRATOR	98757	GULLIVER MANUFATURA DE BRINQUEDOS E	42299987570
270156	SHEL CAMINHAO DE BONB	98758	GULLIVER MANUFATURA DE BRINQUEDOS E	42299987587
270261	SHEL COZINHA DIVERT COM	98761	GULLIVER MANUFATURA DE BRINQUEDOS E	42299987617
5057094	T&F DOMINO DE CHAO	7796-0	CENTRO ATACADISTA BARAO LTDA	47754900477
5057093	T&F JG DE MEMORIA 72 PC	7795-9	CENTRO ATACADISTA BARAO LTDA	47754900675
5057091	PL - QC MADEIRA MED 9 PCS - TF	7795-7	CENTRO ATACADISTA BARAO LTDA	47754900972
5057092	TF QC DE MADEIRA PQ 24 PC SORT	7795-8	CENTRO ATACADISTA BARAO LTDA	47754962000
760153	BN AMIGOS BANHO BARNEY	94793	MATTEL DO BRASIL LTDA	48188947939
332410	LAN 82054 LANTERNA DE DINOS	82054	NEW TOYS COMERCIO, DISTRIBUICAO E I	48242820543
80187	PASSA FORMAS MEU 1 ANIM	TL003	OREGON SCIENTIFIC BRASIL LTDA	4891475027656
80241	PAINEL APRENDA EM MOVIM	ELPTL037N/F	OREGON SCIENTIFIC BRASIL LTDA	4891475040051
80098	BONGO ELETRONICO AZUL	ELPITY80058N/F	OREGON SCIENTIFIC BRASIL LTDA	4891475727105
80390	TAPETE APREND T.TRAIN	80009NF	OREGON SCIENTIFIC BRASIL LTDA	4891475727112
80284	BONGO ELETRONICO ROSA	ELPITY80183N/F	OREGON SCIENTIFIC BRASIL LTDA	4891475727198
337587	PLA 2142 VIRA CUBO TABULEIRO	2142	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401021427
338559	PLA 2148 VIRA TABULEIRO GD	2148	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401021489
330280	PLA 2165 DREAMLIGHT MUSICAL	2165	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401021656
5003932	PLA 2185 TELEFONE 2 EM 1	2185	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401021854
5024344	PLA 2222 CENTOPEIA MUSICAL	2222	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401022226
5018794	FL-PBK TELEFONE CACHORRINHO	2225	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401022257
337161	PLA 2448 MINHA PRIMEIRA CAIXA REGISTRA	2448	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401024480
337170	PLA 2449 MINHA PRIMEIRA BANCADA DE FERR	2449	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401024497
5024347	PLA 2451 DESCANSO INTERATIVO	2451	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401024510
337560	PLA 2586 MEU PRIMEIRO FOGAO	2586	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401025869
337579	PLA 2636 MARTELO	2636	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401026361
5024342	PLA 2995 PAPA BOLINHAS	2995	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401029959
5003554	PLA 3385 CAOZINHO COM CAIXINHA	3385	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401033857
5018812	FL-PBK TROMPETINHO PLAY GO	4115	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892401041159
5009600	PRIMEIRA BOLA DO BEBE	K10139D	BRASBABY IMP E DIST LTDA	4892493101397
5009525	CENTOPEIA COLORIDA	K10494	BRASBABY IMP E DIST LTDA	4892493104947
5007059	CORUJA EMPILHA E ENCAIXA	K10498	BRASBABY IMP E DIST LTDA	4892493104985
5009526	(E) BIG BIG CENTOPEIA ATIVIDADES	K10534	BRASBABY IMP E DIST LTDA	4892493105487
5009521	TURBO E FILHOTES	K10548	BRASBABY IMP E DIST LTDA	4892493105623
5018969	FL-PBK PATRICK FORMAS E CORES	K10567	BRASBABY IMP E DIST LTDA	4892493105883
5007061	CROCOBLOCO	K10568	BRASBABY IMP E DIST LTDA	4892493105890
5009517	PATRICK AMIGO LUZ E SOM	K10573	BRASBABY IMP E DIST LTDA	4892493105944
5009518	MINI AMIGO LUZ E SOM	K10577	BRASBABY IMP E DIST LTDA	4892493105982
5009627	(E) FAZENDA MUSICAL	K10603	BRASBABY IMP E DIST LTDA	4892493106170
5009628	(E) APRENDA A CONVERSAR WAYNE	K10606	BRASBABY IMP E DIST LTDA	4892493106200
5009626	(E) APRENDA A CONVERSAR COM JULIA	K10607	BRASBABY IMP E DIST LTDA	4892493106217
5009562	PATRICK E FORMAS	K10628	BRASBABY IMP E DIST LTDA	4892493106378
5009558	BOLA FALANTE 2 EM 1	K10621	BRASBABY IMP E DIST LTDA	4892493106422
5009560	BLOCOS DO BEBE	K10622	BRASBABY IMP E DIST LTDA	4892493106439
5009564	BLOCOS SMART	K10629	BRASBABY IMP E DIST LTDA	4892493106514
5020114	FL-PBK DIRECAO BRINCAN MOTOC	13704	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892668137046
5020157	FL-PBK MICROF DIVERT SONS LUZ	31919	NEW TOYS COMERCIO, DISTRIBUICAO E I	4892668319190
860050	(D) BRINQ MUSICAL	3113	FENIX MANUFATURA DE BRINQ E AR	4893204036151
336050	PAR 81018 ANIMAIS ENCAIXE SORTIDO	81018	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413810184
331546	PAR 81020 ANIMAIS MARIONETE	81020	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413810207
5007981	PAR 81047 MINI BOLICHE BABY ANIMAIS	81047	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413810474
331678	PAR 81114 ANIMAIS PUXA ENCOLHE	81114	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413811143
5007983	PAR 81120 ANIMAIS CUBINHO	81120	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413811204
337480	PAR 81130 LIVRO SOFT VAQUINHA	81130	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413811303
331759	PAR 81143 LUVA DEDINHOS	81143	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413811433
331775	PAR 81183 ANIMAIS ENCOLHE PERNA SORTIDO	81183	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413811839
331201	PAR 81234/2260 ENCOLHE PERNA	81234	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413812348
5007982	PAR 81255 POLVO INTERATIVO	81255	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413812553
336076	PAR 81269 81036 JACARE DESMONTAVEL	81269	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413812690
5021172	PAR 81411 LARGATA MUSICAL	81411	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413814113
5021173	PAR 81429 EMPILHA ANIMAIS	81429	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413814298
5021175	PAR 81447 ELEFANTE PELUCIA	81447	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413814472
5021160	PAR 81495 GIRAFA PELUCIA	81495	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893413814953
5028241	POT 652B TECLADO ESTACAO MUSICAL	652B	NEW TOYS COMERCIO, DISTRIBUICAO E I	4893721652216
